epoch,train loss,test loss
1,7.3637,7.3387
2,7.3287,7.2687
3,7.2598,7.1588
4,7.169,7.0355
5,7.0744,6.9084
6,6.9715,6.8
7,6.8977,6.7424
8,6.8475,6.7235
9,6.7998,6.6861
10,6.7585,6.6799
11,6.7232,6.6581
12,6.6929,6.6353
13,6.6661,6.6034
14,6.632,6.5747
15,6.5931,6.5389
16,6.5417,6.4733
17,6.487,6.4174
18,6.4342,6.3581
19,6.3798,6.3034
20,6.3308,6.2564
21,6.2818,6.2021
22,6.2314,6.1531
23,6.1867,6.1192
24,6.1469,6.0743
25,6.0992,6.0377
26,6.0531,6.0011
27,6.0071,5.9615
28,5.9761,5.9319
29,5.9349,5.9019
30,5.8983,5.8721
31,5.8629,5.8288
32,5.8288,5.8231
33,5.794,5.7787
34,5.7543,5.7584
35,5.7257,5.7241
36,5.6973,5.7007
37,5.6649,5.6635
38,5.6339,5.6555
39,5.6097,5.6332
40,5.5785,5.6048
41,5.5533,5.5892
42,5.5187,5.5686
43,5.4989,5.543
44,5.4721,5.5438
45,5.4448,5.5112
46,5.4305,5.516
47,5.3949,5.4685
48,5.3672,5.4723
49,5.3455,5.4527
50,5.325,5.4283
51,5.3043,5.4192
52,5.2791,5.384
53,5.2592,5.3847
54,5.2367,5.3737
55,5.2273,5.3831
56,5.2005,5.3543
57,5.1761,5.3549
58,5.1545,5.3375
59,5.1443,5.3241
60,5.1219,5.3111
61,5.0996,5.2998
62,5.0808,5.2999
63,5.061,5.2817
64,5.0435,5.3154
65,5.0288,5.2982
66,5.0101,5.2532
67,4.9849,5.254
68,4.975,5.239
69,4.952,5.2437
70,4.93,5.2482
71,4.9121,5.2384
72,4.8958,5.2058
73,4.8788,5.2016
74,4.8718,5.1922
75,4.8465,5.2087
76,4.8288,5.1849
77,4.8141,5.2134
78,4.794,5.1756
79,4.7791,5.1712
80,4.7585,5.1687
81,4.7409,5.1487
82,4.724,5.1422
83,4.7229,5.1374
84,4.6986,5.1198
85,4.6773,5.1149
86,4.656,5.1346
87,4.6502,5.1258
88,4.6239,5.1108
89,4.607,5.0952
90,4.5912,5.1116
91,4.5787,5.079
92,4.5599,5.0673
93,4.5447,5.0871
94,4.5473,5.1301
95,4.5273,5.0949
96,4.501,5.0589
97,4.4853,5.0653
98,4.4771,5.0636
99,4.4613,5.0652
100,4.4468,5.0665
101,4.4242,5.0196
102,4.4146,5.0333
103,4.4011,5.0297
104,4.3873,5.0176
105,4.3725,5.0057
106,4.3558,5.0079
107,4.3571,5.1235
108,4.3413,5.06
109,4.3049,5.0098
110,4.2994,4.9891
111,4.2832,4.9935
112,4.2792,5.0041
113,4.2542,4.9819
114,4.2384,4.9684
115,4.2233,4.992
116,4.209,4.9953
117,4.2011,4.9658
118,4.199,4.9324
119,4.1761,4.9817
120,4.1609,4.9261
121,4.1497,4.9045
122,4.1347,4.9789
123,4.1253,4.9851
124,4.1201,4.9143
125,4.1055,4.9333
126,4.0884,5.0065
127,4.084,4.9513
128,4.0579,4.9524
129,4.0487,5.0001
130,4.038,5.0075
131,4.0287,4.9445
132,4.0182,4.9042
133,3.9978,4.9785
134,3.9952,4.9377
135,3.9747,4.9611
136,3.9712,4.9346
137,3.9549,4.9696
138,3.9454,4.9975
139,3.9409,4.9903
140,3.9241,4.9505
141,3.9124,4.9773
142,3.9,4.9913
143,3.8928,5.03
144,3.8812,4.9725
145,3.8742,4.9888
146,3.8467,4.9775
147,3.854,4.9359
148,3.8429,4.9941
149,3.8283,4.9508
150,3.8225,5.0186
151,3.8066,5.0451
152,3.8275,4.9453
153,3.8121,5.0409
154,3.7766,4.9805
155,3.766,4.9571
156,3.7613,4.9954
157,3.7661,4.9996
158,3.7555,5.0179
159,3.7427,5.044
160,3.7255,4.9764
161,3.7195,5.0172
162,3.7166,5.0436
163,3.6989,5.0514
164,3.6875,5.0004
165,3.6906,5.04
166,3.6825,4.9529
167,3.6683,4.9981
168,3.6545,5.0108
169,3.6398,4.9567
170,3.6414,4.9956
171,3.6345,5.025
172,3.6284,5.052
173,3.6093,5.0404
174,3.6037,5.0215
175,3.5946,5.0328
176,3.5825,5.1186
177,3.571,5.0635
178,3.5649,5.0201
179,3.5563,5.0845
180,3.5471,5.1015
181,3.551,5.0735
182,3.5304,5.1221
183,3.5332,5.0386
184,3.5262,5.1214
185,3.5167,5.0217
186,3.5024,5.1456
187,3.4994,5.0898
188,3.4874,5.1315
189,3.4786,5.1647
190,3.4703,5.137
191,3.4648,5.1678
192,3.4479,5.134
193,3.4432,5.1415
194,3.4453,5.134
195,3.4347,5.1528
196,3.4284,5.1193
197,3.412,5.2009
198,3.4162,5.1821
199,3.3905,5.2044
200,3.3903,5.1482
201,3.3888,5.1078
202,3.3776,5.1654
203,3.3842,5.1833
204,3.3592,5.1682
205,3.366,5.2261
206,3.3556,5.2377
207,3.3507,5.2181
208,3.3437,5.2804
209,3.3398,5.2619
210,3.3333,5.2823
211,3.3197,5.2727
212,3.3112,5.3164
213,3.3605,5.2977
214,3.3107,5.2746
215,3.2829,5.2993
216,3.283,5.3032
217,3.2842,5.3185
218,3.2733,5.2468
219,3.2718,5.3308
220,3.2592,5.3242
221,3.2563,5.3437
222,3.2429,5.3306
223,3.2438,5.2937
224,3.2353,5.3351
225,3.2247,5.3484
226,3.2293,5.3609
227,3.223,5.3772
228,3.2172,5.351
229,3.2134,5.497
230,3.1993,5.414
231,3.2017,5.4541
232,3.1937,5.4105
233,3.188,5.3717
234,3.1799,5.3642
235,3.1634,5.418
236,3.1786,5.4385
237,3.1623,5.4125
238,3.1513,5.4184
239,3.168,5.4716
240,3.1306,5.4902
241,3.1374,5.4612
242,3.1312,5.5101
243,3.1307,5.5171
244,3.1219,5.5352
245,3.1195,5.5212
246,3.1097,5.4262
247,3.1047,5.5158
248,3.0885,5.4908
249,3.0875,5.5608
250,3.0836,5.5476
251,3.0781,5.5445
252,3.0789,5.6087
253,3.0719,5.6251
254,3.0682,5.5889
255,3.067,5.5474
256,3.0565,5.5653
257,3.0559,5.6717
258,3.0458,5.5394
259,3.0452,5.6194
260,3.0515,5.5686
261,3.0229,5.588
262,3.0186,5.5746
263,3.017,5.6219
264,2.997,5.5883
265,3.0037,5.6327
266,3.0071,5.6595
267,2.9904,5.744
268,3.0022,5.789
269,2.9832,5.5626
270,2.9828,5.7464
271,2.9688,5.72
272,2.9683,5.8009
273,2.9675,5.7217
274,2.9596,5.7118
275,3.008,5.6623
276,2.9505,5.7201
277,2.9336,5.7322
278,2.939,5.6729
279,2.9391,5.7165
280,2.9238,5.7041
281,2.9311,5.6986
282,2.9203,5.6793
283,2.9238,5.7576
284,2.9115,5.7184
285,2.9068,5.8215
286,2.9022,5.7007
287,2.894,5.7695
288,2.8866,5.7968
289,2.8849,5.8173
290,2.8901,5.8276
291,2.8741,5.8448
292,2.8862,5.8618
293,2.885,5.9511
294,2.8642,5.865
295,2.86,5.9449
296,2.8579,5.8916
297,2.8518,5.7639
298,2.8623,5.9382
299,2.8487,5.9102
300,2.847,5.8615
301,2.835,5.9482
302,2.831,5.9408
303,2.8329,6.0214
304,2.834,5.9851
305,2.8165,5.9649
306,2.8156,5.9756
307,2.8131,5.99
308,2.8104,5.9923
309,2.8072,5.9675
310,2.8026,5.9825
311,2.7915,5.8657
312,2.7843,5.9909
313,2.7872,5.9887
314,2.7731,6.0044
315,2.7714,5.9631
316,2.7645,5.9781
317,2.7699,6.005
318,2.7574,5.9876
319,2.7636,6.0352
320,2.7584,6.02
321,2.7529,6.0726
322,2.7509,6.0876
323,2.7389,6.0577
324,2.7464,6.1032
325,2.7338,6.1307
326,2.729,6.0877
327,2.7175,6.0709
328,2.7304,6.1263
329,2.7129,6.0799
330,2.7079,6.1299
331,2.7159,6.1711
332,2.7058,6.154
333,2.7026,6.1411
334,2.6978,6.1899
335,2.6928,6.1431
336,2.6961,6.1767
337,2.6818,6.1775
338,2.685,6.1764
339,2.6692,6.2154
340,2.6683,6.2033
341,2.6604,6.1627
342,2.6673,6.1844
343,2.651,6.1905
344,2.6497,6.2176
345,2.65,6.3013
346,2.6531,6.2618
347,2.6476,6.2779
348,2.6402,6.279
349,2.6452,6.2699
350,2.6258,6.2699
351,2.638,6.2716
352,2.6197,6.3454
353,2.6278,6.3675
354,2.6169,6.387
355,2.6158,6.3738
356,2.6011,6.311
357,2.6125,6.3262
358,2.5956,6.3198
359,2.6028,6.3244
360,2.579,6.3796
361,2.5837,6.3396
362,2.5811,6.3061
363,2.5858,6.3826
364,2.5795,6.3712
365,2.5712,6.3315
366,2.5715,6.4546
367,2.5702,6.4148
368,2.5632,6.4331
369,2.5428,6.2938
370,2.5506,6.3849
371,2.5485,6.365
372,2.553,6.4356
373,2.5359,6.463
374,2.6402,6.3946
375,2.5345,6.507
376,2.5283,6.5174
377,2.5246,6.5849
378,2.528,6.5903
379,2.5155,6.4369
380,2.5171,6.5152
381,2.5098,6.5433
382,2.5123,6.4799
383,2.5013,6.4961
384,2.4975,6.5378
385,2.4999,6.5369
386,2.4982,6.5185
387,2.4915,6.6175
388,2.4879,6.5681
389,2.4869,6.5255
390,2.4762,6.5614
391,2.4877,6.5559
392,2.4856,6.4929
393,2.4683,6.5471
394,2.4706,6.6698
395,2.4761,6.532
396,2.4582,6.6566
397,2.4625,6.7325
398,2.4549,6.5236
399,2.4522,6.7051
400,2.4516,6.5992
401,2.4456,6.6648
402,2.4418,6.6721
403,2.4305,6.673
404,2.4427,6.7383
405,2.4375,6.7024
406,2.4324,6.6722
407,2.4318,6.7702
408,2.4228,6.7267
409,2.4162,6.8282
410,2.4158,6.7927
411,2.4144,6.8508
412,2.4019,6.8186
413,2.4313,6.7913
414,2.4044,6.7433
415,2.4008,6.8166
416,2.3939,6.826
417,2.3875,6.8203
418,2.392,6.8547
419,2.3934,6.7971
420,2.3932,6.7231
421,2.3751,6.923
422,2.3692,6.8263
423,2.3734,6.8469
424,2.3648,6.7849
425,2.3624,6.8477
426,2.3564,6.9485
427,2.3645,6.9192
428,2.3573,6.9624
429,2.3455,6.8953
430,2.3876,7.1702
431,2.4258,6.7978
432,2.3463,6.8444
433,2.3312,6.892
434,2.3326,6.8639
435,2.3308,6.8431
436,2.3297,6.9216
437,2.3271,6.935
438,2.3185,6.9991
439,2.3217,6.9753
440,2.3205,6.9332
441,2.3137,6.9548
442,2.3288,6.9626
443,2.3055,6.988
444,2.2993,7.1111
445,2.306,7.133
446,2.3024,7.0483
447,2.2935,7.0874
448,2.2996,7.1023
449,2.2933,7.1009
450,2.2833,7.0976
451,2.2835,7.188
452,2.2718,6.9888
453,2.2689,7.1375
454,2.2809,7.1346
455,2.2683,7.13
456,2.2722,7.0508
457,2.2728,7.1621
458,2.2665,7.2211
459,2.2683,7.2342
460,2.2451,7.0584
461,2.2577,7.3145
462,2.2517,7.1744
463,2.2563,7.2514
464,2.2459,7.2334
465,2.2608,7.242
466,2.2377,7.0791
467,2.242,7.1194
468,2.2363,7.0838
469,2.2262,7.2076
470,2.2276,7.3104
471,2.2257,7.2341
472,2.223,7.3473
473,2.2322,7.2512
474,2.2161,7.2255
475,2.2197,7.3128
476,2.2114,7.3405
477,2.2137,7.3091
478,2.2016,7.1329
479,2.192,7.3041
480,2.1928,7.336
481,2.1985,7.4096
482,2.1854,7.2342
483,2.1925,7.4467
484,2.1888,7.2912
485,2.1841,7.3964
486,2.1769,7.3694
487,2.1867,7.2986
488,2.1868,7.4682
489,2.1737,7.3984
490,2.1702,7.4198
491,2.1739,7.545
492,2.1755,7.4759
493,2.1645,7.3152
494,2.1671,7.521
495,2.1556,7.4971
496,2.156,7.3185
497,2.1521,7.4257
498,2.1513,7.4295
499,2.1431,7.4424
500,2.1375,7.5202
